v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,target
3.79434,2.00254,0.04416,-3.24985,-2.05819,0.25718,0.68384,0.55915,1.34258,-2.6855,-1.28133,0.01091,1
-3.27625,-4.18404,0.35363,-1.07606,-1.51735,-4.20367,-1.32037,0.63141,1.29387,2.92597,-1.08287,1.82111,0
-0.9295,-0.49837,2.7212,1.02429,-2.9407,-2.37762,0.79519,4.32652,0.49924,-2.06099,1.41008,-1.09144,0
-8.73275,0.23251,1.11639,0.92992,-0.69167,-0.38287,-3.96071,-4.55826,-3.89263,2.8753,0.63495,1.06406,1
0.56626,2.04455,-0.85024,-0.83333,0.06928,3.5713,1.78133,2.38565,0.29466,0.54064,-1.24199,2.89111,1
-6.05003,-5.07208,4.01409,-0.77435,-3.52923,-4.40563,-0.26692,2.4042,-0.35704,3.53044,2.00701,1.7228,0
1.38684,-0.89003,-2.60726,0.25258,-0.77128,-4.41045,-1.92635,1.5,3.41071,-1.98152,-3.78566,-0.50143,1
-4.84033,-3.16802,4.18136,3.16255,-0.25885,-1.34847,0.58761,0.91017,-2.67976,2.13338,5.0409,-1.55687,0
-2.3252,-1.81185,0.3118,0.60146,-0.73848,-2.39226,-0.98105,0.65647,0.37812,0.92226,-0.28471,0.29691,0
-1.77512,2.4339,-2.87578,2.77785,-0.88692,-0.73435,-1.1124,5.17352,2.27325,-2.16406,-4.36109,1.79814,0
2.01779,0.93746,-5.45059,0.00577,2.78672,-1.8741,-4.14812,-5.66377,1.59101,-1.08052,-4.65499,-1.25829,1
0.81749,2.36558,-0.67482,-1.16095,-0.13077,2.8127,0.79847,0.50768,-0.12937,-0.3126,-1.01282,1.63039,1
1.86732,2.08461,-1.703,-0.89572,0.14286,0.2725,-1.15203,-1.75965,0.51253,-1.86607,-1.86502,-0.55326,1
-3.76986,0.91463,1.94066,-0.82874,-1.8572,0.66246,-0.8,-0.86516,-2.07151,0.7806,0.95929,1.03106,1
1.15209,-0.53376,1.35833,0.94344,0.32149,1.03694,2.22631,2.32217,-0.11877,-0.04402,1.99941,-0.47335,0
-3.17083,0.38627,2.50094,-2.33332,-2.94105,0.7897,0.36961,0.92421,-1.27384,1.28162,0.72048,2.41164,1
2.57517,2.35336,0.27065,-1.8355,-0.84953,0.31049,-0.72148,-2.69131,-0.48725,-2.79426,0.07735,-1.93757,1
0.8073,1.07687,-0.86694,-1.86436,-0.92739,-1.08021,-1.71894,-2.29071,0.42017,-1.3125,-1.66624,-0.38495,1
3.71616,3.4086,-3.10988,-0.52506,1.43679,0.47621,-2.21976,-4.33684,0.40161,-3.40285,-2.42704,-2.31298,1
-1.76338,-1.70163,-2.53528,0.53263,-0.43528,-4.7155,-3.30861,-0.49248,2.19378,-0.01475,-3.6241,0.18116,1
-3.04609,-0.26544,-2.20083,3.0495,-0.07154,-2.87129,-2.32979,2.16362,1.47502,-0.52214,-2.91551,0.41458,0
-0.60154,-0.95038,1.29837,1.97174,-0.71425,-1.65131,0.5142,2.6655,0.30877,-0.96181,1.22333,-1.25935,0
3.05609,4.03012,-1.76866,-1.27211,1.37029,1.40411,-2.65443,-7.245,-1.56589,-3.24514,-0.68062,-3.23713,1
-4.32056,-0.20064,0.97957,-1.83676,-1.65197,0.73183,-0.63007,-0.35725,-1.21737,2.7627,-0.40475,3.22385,1
1.48099,1.64542,-2.23354,-0.5902,0.53525,-0.78079,-2.2506,-3.14671,0.50724,-1.82467,-2.20798,-1.18772,1
5.88876,0.0472,-2.29561,-2.54633,-0.07109,-0.80806,1.01072,1.29795,3.49574,-1.7869,-2.86754,0.27445,1
-2.5635,0.69871,-1.32767,-0.00976,0.30027,-0.77609,-2.95651,-3.60565,-0.90574,0.46526,-1.48793,0.0695,1
-3.66303,-0.23102,2.44828,0.28643,-1.92067,-0.37708,-0.15929,0.99475,-1.49077,0.64604,1.57229,0.51249,0
3.68537,2.63475,-0.53863,-3.14946,-1.45085,1.33845,0.68466,0.14111,1.06598,-2.35333,-1.60922,0.50289,1
1.55557,2.56571,-1.55226,-1.65851,0.03174,3.59816,1.4881,1.7664,0.7409,0.07515,-2.12679,2.98002,1
-2.53232,2.54329,-1.77739,0.68663,1.38382,3.56113,-0.6996,-1.12953,-1.42532,1.42596,-1.44582,2.37959,1
-2.85021,-1.50443,-4.13664,1.95821,-0.00902,-3.21086,-1.8793,4.36083,3.69128,1.26033,-5.68722,3.42858,0
0.9866,-1.44487,1.57215,2.28832,-0.09925,-1.41488,1.53321,3.15066,0.54533,-1.1867,2.10301,-2.01364,0
0.85426,-0.7574,2.92864,0.01789,-2.34798,-1.27748,1.90955,3.79222,0.4657,-1.6078,2.10907,-1.0582,0
2.81161,-0.75617,3.07962,-0.06832,-1.82563,-0.5333,3.08589,4.2849,0.72818,-2.00086,2.76506,-1.55396,0
-2.34719,1.23786,0.09784,-0.56642,-0.66201,0.61237,-1.32447,-1.65412,-1.23446,0.37296,-0.43538,0.78322,1
2.76227,1.61204,-0.36484,-1.04032,-1.31019,-1.10901,-0.44546,0.17704,1.17283,-3.20693,-1.12458,-1.45106,1
-2.70176,1.30747,-0.05134,-0.68493,-0.52706,1.14129,-1.19259,-1.57276,-1.33586,0.89728,-0.59957,1.41143,1
1.84831,0.62326,-1.24267,-1.18623,-0.16641,-2.28829,-2.44312,-3.73607,0.55133,-2.13333,-1.39025,-2.22164,1
1.58922,-2.18283,-0.9554,2.50299,0.3679,-3.41871,0.31037,3.62243,2.69293,-1.30874,-0.82195,-1.45006,0
-2.46877,-2.71332,0.09729,0.26676,-0.42725,-3.70845,-2.11992,-1.51669,0.25004,1.23915,-0.28757,-0.51821,0
-2.8379,-1.85871,2.88356,3.26778,1.18449,0.59867,1.16704,0.36875,-2.56642,1.69305,4.53702,-1.58203,0
0.47381,2.21655,3.97315,-2.09551,-3.78065,0.52943,1.07834,1.009,-1.43334,-2.89534,2.51851,-1.24283,1
-5.86306,1.51066,1.70038,1.27301,-2.57987,-1.9871,-3.29604,-1.36957,-2.25335,-1.17688,0.34396,-0.87926,1
-3.56665,-0.50262,1.26313,0.3075,-3.18876,-1.32551,0.62601,5.8938,1.11816,0.42913,-1.08741,2.86433,0
2.96265,-0.30387,-2.69937,1.81338,2.12967,-0.13097,0.74838,2.04301,2.27494,-0.73447,-1.78423,-0.27755,0
-3.24459,-0.52903,0.04992,0.02168,-1.39438,-1.29303,-1.06547,1.20275,0.20927,0.99787,-1.20475,1.70533,0
-3.79697,-2.43396,1.04753,0.23066,-2.12474,-2.74417,-0.35692,3.21257,0.86586,1.70733,-0.58794,1.97397,0
1.06999,2.37811,0.54989,-0.99479,-1.72628,1.3415,0.96737,2.18765,0.29098,-1.9592,-0.49525,0.61702,0
2.82498,2.51538,-0.32074,-1.1271,-0.60252,1.15047,0.36835,-0.08849,0.33703,-2.58255,-0.59976,-0.76028,1
1.03682,-1.04721,2.12536,0.88889,-1.97544,-2.09631,1.58686,4.41092,1.19132,-1.94116,1.39034,-1.31574,0
-0.95017,-0.23527,0.83353,1.4542,-0.51634,-0.70084,0.24608,1.8224,-0.05167,-0.55829,0.72109,-0.54451,0
1.02743,2.53088,-0.82551,-0.39691,0.29874,2.91957,0.85933,0.66883,-0.17429,-0.65583,-0.82583,1.14001,1
-4.11758,-1.42312,2.97367,0.70875,-2.39311,-1.71506,-0.04129,2.14489,-1.02537,0.80347,1.85932,0.34126,0
-0.93813,0.93317,0.51316,-1.39358,-1.17349,1.1277,0.25892,0.4416,-0.39091,0.41753,-0.35535,1.5939,1
-4.89745,-3.44391,2.83268,-2.07732,-3.45544,-5.08447,-2.60066,-1.91305,-0.71228,1.8193,0.82489,0.12416,1
-1.63121,1.13829,0.10482,-1.54236,-1.10711,0.44601,-1.12406,-1.5354,-0.78845,0.29755,-0.77524,1.09493,1
1.3309,-0.28384,-1.08194,-1.40799,-0.52485,-2.51298,-1.86452,-2.25831,1.08563,-1.1959,-1.6147,-1.09644,1
-2.4162,-1.86254,0.38157,0.13217,-1.33762,-1.37813,0.47411,3.56189,1.1422,1.69588,-0.85364,2.35419,0
-0.75959,-1.7049,-2.13968,0.29211,-0.90126,-4.90373,-2.68638,0.49484,2.63784,-0.68506,-3.41084,-0.09531,1
-1.00132,1.39187,0.38543,-0.16676,-0.44639,1.97017,0.64012,0.9679,-0.71886,0.25668,0.06015,1.31925,1
-2.19744,-1.02298,-3.50319,1.26231,-0.27225,-3.21,-2.18698,2.72065,3.03902,0.52488,-4.93403,2.34822,0
-6.76092,0.83423,-0.35434,0.13739,-0.03949,0.85672,-3.14178,-3.77977,-2.76849,2.92291,-0.81706,2.2329,1
2.19679,1.47719,-0.15394,-1.32778,-0.98516,0.09927,0.1603,0.21511,0.69234,-1.99226,-0.7545,-0.44345,1
-8.09763,-1.84875,1.36266,0.68981,-1.03724,-2.00885,-3.23888,-2.83265,-2.5709,3.50437,0.59311,1.34467,1
1.20601,1.42824,-2.18043,-0.56238,0.47968,-1.06904,-2.42974,-3.28321,0.48097,-1.70203,-2.19137,-1.22345,1
-1.47032,0.00824,1.01139,1.38702,-2.28519,-2.62269,-0.49887,3.36842,0.86095,-1.99439,-0.30491,-0.68477,0
0.54364,-1.08279,0.57603,-3.016,-1.26589,-0.80251,-0.00122,-1.03477,0.45879,0.95177,-0.34541,1.01279,1
-2.98034,-0.1669,4.35504,-1.15008,-3.65128,-2.05216,-0.8826,-0.86633,-2.14851,-1.04788,2.96982,-1.61345,1
-0.52255,-0.2331,0.78319,-0.68244,-1.2545,-0.60956,0.14545,0.97943,0.20492,-0.072,0.01409,0.46352,0
-2.14767,1.78973,1.2501,-0.01809,-1.09762,0.20062,-1.55298,-2.3042,-2.04455,-1.05731,0.93366,-1.06559,1
-2.5579,-0.98789,-0.11077,0.99631,-1.17429,-1.85346,-0.55381,2.75661,0.95101,0.51488,-1.20149,1.28162,0
0.57458,2.68838,-2.39121,-0.12495,1.44439,4.14678,0.93269,0.92699,0.17001,0.66241,-2.15737,2.80165,1
-3.01484,-2.61174,-0.40475,0.09934,-1.17712,-3.63675,-1.65321,1.00312,1.27773,1.53795,-1.65428,1.25626,0
-0.48435,0.86984,-4.16181,1.02469,1.49324,-2.81821,-4.58876,-4.38538,0.985,-1.31297,-3.99193,-1.35996,1
-2.18484,-2.00579,-1.14576,0.38869,-0.40289,-3.81369,-2.55462,-0.93339,1.06315,0.6867,-1.85333,-0.01227,0
-0.85369,-0.39616,1.67395,-4.06415,-3.41815,-1.01424,-0.02644,0.37606,0.37084,0.57895,-0.6245,2.0823,1
-4.18504,-3.09853,1.16479,1.72028,-0.60974,-4.25679,-2.34323,-1.15284,-0.59961,1.25007,0.96983,-1.29644,0
-4.95668,0.16281,1.51499,-0.68847,-1.4824,0.61239,-1.02162,-0.87442,-2.03364,2.13005,0.53013,2.02573,1
-1.56987,-0.45082,0.97255,0.98234,-1.39692,-1.45822,-0.03223,2.42647,0.32062,-0.53339,0.18466,-0.01427,0
0.33966,1.84725,-2.22075,0.00063,0.47505,-0.99077,-2.85201,-3.39523,0.11343,-1.82462,-2.23502,-1.28326,1
-5.46869,0.82092,1.13132,-0.08294,-0.95759,1.43289,-1.18346,-1.14089,-2.46882,2.22813,0.42712,2.17884,1
0.00024,2.00932,3.71424,-1.09972,-4.56331,0.10399,1.99618,5.16126,-0.02695,-3.10696,1.48263,0.06305,1
1.00283,-0.84225,1.60382,0.18364,-2.09178,-2.12126,1.14106,3.80375,1.37744,-1.76764,0.59828,-0.80718,0
0.64891,2.07878,-0.98649,-0.84898,0.04292,2.17863,0.32827,0.19401,0.03043,-0.34942,-1.26325,1.34515,1
1.33261,1.20737,-1.34914,-1.1373,0.04602,-0.90547,-1.94874,-3.21116,0.21514,-1.54989,-1.46623,-1.21946,1
-6.96854,-0.90855,3.54965,0.20406,-2.58777,-3.18731,-3.70951,-4.35182,-3.60233,0.71227,2.6294,-1.75459,1
-2.82737,-0.24402,-0.53514,-0.53515,-0.69655,-1.84643,-2.69722,-2.59551,-0.47912,0.63684,-1.27517,0.29489,1
2.14058,2.78047,-1.78648,-0.46875,0.88912,4.51559,2.36265,2.93748,0.81991,-0.05038,-1.76386,2.84034,1
-5.45637,-0.67509,1.2551,-0.33325,-1.66833,-3.43545,-4.42003,-5.15934,-2.28719,0.5827,0.38316,-1.27889,1
2.22015,2.32506,0.01852,-1.07398,-0.83297,-1.15862,-2.01472,-3.77908,-0.53601,-3.69128,-0.08576,-3.28631,1
-2.51299,-0.32381,0.20596,0.93685,-1.6398,-1.3431,-0.18156,3.54823,0.87776,0.0527,-1.12805,1.47259,0
1.40305,2.39931,2.91566,-1.20634,-4.05147,0.60317,2.37888,5.44454,0.57193,-3.48917,0.87956,0.13273,1
1.27301,3.53776,-1.01911,0.38362,-0.55541,-0.23488,-1.9832,-1.8624,-0.23955,-3.98467,-1.25618,-2.31229,1
1.0038,1.94816,3.49235,-2.57197,-3.00872,0.25953,0.28086,-1.47669,-1.74781,-2.65841,2.53938,-1.97375,1
-2.39871,0.78766,0.65708,-0.60231,-0.89549,1.13317,-0.21027,-0.00274,-1.05414,0.96684,-0.00303,1.5732,1
0.19889,2.84056,-1.76514,-2.51366,-0.25338,2.94974,-0.31182,-1.08286,-0.04193,0.35209,-2.60618,2.83624,1
-2.85851,0.12099,4.92706,0.14166,-5.55466,-3.19414,0.35762,4.80528,-0.41387,-2.92418,2.31063,-1.20558,0
-0.9751,-1.00566,0.27622,-1.55513,-1.73598,-2.47926,-1.29357,-0.46736,0.68702,0.08169,-1.00612,0.37044,0
1.05654,1.10306,-0.24357,-1.20861,-0.85783,-1.26807,-1.59957,-2.38953,0.03172,-1.95308,-0.70015,-1.50506,1
-2.23651,-1.28243,-0.32357,0.5599,-0.92935,-2.63211,-1.43211,0.79843,0.7916,0.40088,-1.21414,0.45117,0
-5.00286,-3.15087,-4.07521,4.39424,1.25062,-5.39362,-3.75667,2.03976,2.71118,1.79794,-4.57326,1.29237,0
-1.12813,2.4693,-0.26245,2.59046,-0.62443,0.0206,-0.70872,2.06488,-0.16849,-2.6661,-0.57234,-0.97768,0
5.90734,0.135,-2.58357,-2.19504,0.05591,-1.28704,0.52116,0.91416,3.56565,-2.19368,-3.07898,-0.22397,1
-4.41341,-3.24776,-0.99884,1.67071,-0.65593,-4.76909,-2.58414,1.0842,1.38561,1.79699,-2.03789,0.93595,0
-2.5607,-1.20366,1.13636,-0.91262,-2.7075,-1.91357,-0.02081,3.11107,0.91209,0.76766,-0.83348,2.04933,0
-0.20333,-2.28169,1.13993,-3.34104,-1.85466,-1.89361,-0.06268,-0.65762,0.67391,1.6269,-0.15402,1.29633,0
-2.46368,2.39915,-0.53588,-0.34062,-0.02865,2.80914,-0.57245,-0.86359,-1.47452,0.87423,-0.87453,2.09798,1
-1.56849,-0.80621,-1.01841,0.88796,-0.37124,-1.93968,-1.11353,1.25109,1.09847,0.22893,-1.6778,0.67128,0
-2.88527,-1.83031,2.42356,1.35176,-3.11899,-4.28992,-0.60362,3.63106,0.65463,-1.12948,0.79549,-0.90448,0
-6.79242,-2.37275,5.77026,-2.09322,-5.15773,-4.23868,-2.22303,-1.85801,-2.85496,1.16659,3.38911,-0.59533,1
2.31072,1.58889,3.10059,-0.81973,-4.77129,-1.87987,1.88581,6.0965,1.60227,-4.95457,0.75038,-1.39528,1
-4.30356,-0.4176,1.50708,-0.93353,-1.58783,0.49325,-0.29917,0.33039,-1.34614,2.37101,0.38229,2.49149,1
3.39468,0.13782,-0.94392,0.35685,-0.61028,-1.57292,0.87304,3.37339,2.65365,-2.60878,-1.45682,-0.83277,0
-0.9927,-0.50177,2.40671,-3.80152,-3.60752,-0.08381,1.26175,2.22317,0.29759,0.99894,0.08356,2.77016,1
5.3044,-1.16816,-1.16324,-1.42749,-2.16812,-3.97274,1.15932,5.21699,4.98627,-3.29255,-2.92072,-0.40545,1
3.28468,0.69137,-2.57283,-0.29962,-0.49395,-2.08065,-0.5404,2.0501,3.22768,-2.70169,-3.46869,-0.27504,1
-2.6642,-1.90475,0.12429,-0.75461,-2.22309,-2.11095,0.06965,3.9571,1.77716,1.64939,-1.90388,3.09801,0
-5.22888,-2.81184,3.43125,-3.07998,-4.22162,-3.58294,-1.57067,-0.66271,-0.92019,2.3696,0.87486,1.68342,1
1.30884,2.0638,-1.68828,-0.76316,0.34312,2.00357,0.30652,0.45473,0.6282,-0.54136,-1.92479,1.4025,1
2.87543,2.99492,0.33986,-1.18861,-1.21456,0.01552,-0.74294,-1.81125,-0.27363,-4.00379,0.00924,-2.56942,1
-3.53065,-2.43907,-2.97784,1.51437,-0.27788,-4.92027,-3.29919,1.10406,2.54726,1.18942,-4.26828,1.48996,0
-0.90242,1.87531,-0.91691,0.00493,-0.48606,-0.71542,-2.35347,-2.29668,-0.47208,-1.59973,-1.35039,-0.85761,1
1.66274,-1.36274,-3.92924,-0.83219,1.03243,-3.20731,-2.41044,-1.71711,2.92871,0.0502,-4.27126,0.3161,1
2.47803,0.11823,-5.19115,-0.24638,2.32159,-2.76313,-3.78456,-4.65582,2.29272,-1.12041,-4.69027,-1.22883,1
1.37232,1.85031,0.85405,-1.64261,-1.49274,-0.03801,-0.51983,-1.46967,-0.47256,-2.29109,0.23992,-1.30128,1
2.37759,0.3212,-0.1065,-1.69308,-1.66145,-1.13191,0.51456,1.84182,1.81885,-1.72727,-1.28808,0.14469,1
0.05106,-0.78001,-0.74693,-2.39531,-1.75079,-0.78928,0.5056,2.70867,2.1544,1.00191,-2.57759,3.13142,0
2.02443,1.08164,-0.13583,-0.61129,-1.98135,-1.69813,-0.03385,2.35727,1.80562,-3.0252,-1.42893,-0.71146,1
0.6232,1.04538,-2.35717,-1.18955,1.16656,-0.49358,-2.80954,-5.2507,-0.22102,-0.36614,-2.00195,-0.79331,1
-5.54236,1.04015,-0.09634,-0.19624,-0.43618,0.22764,-3.18937,-4.00868,-2.50574,1.76275,-0.63474,1.20762,1
6.22232,-1.58113,0.38714,0.61938,0.47034,-1.05792,3.31486,4.24879,2.77494,-2.29865,1.12369,-2.17155,0
3.83312,-1.33803,1.45509,1.48734,-0.86956,-2.2394,2.37691,4.8202,2.12971,-2.91656,1.52433,-2.59689,0
1.2316,1.10467,-0.29809,-2.2318,-1.15641,0.82816,0.49139,0.6278,0.74294,-0.42455,-1.30198,1.43124,1
-0.47342,-1.11802,1.5018,-3.10101,-2.89672,0.34988,2.32194,4.51582,1.41422,1.72036,-0.68108,3.92486,0
-0.95567,0.35991,0.19224,-1.754,-1.48785,-1.31236,-1.67026,-1.95302,-0.21048,-0.37123,-0.84616,0.06151,1
-5.66229,0.58002,0.14126,-0.95027,-1.16511,-1.38792,-4.23985,-5.29274,-2.40473,1.34374,-0.80647,0.48761,1
6.16973,4.3304,-2.42907,-3.01552,0.03968,4.25495,2.23073,1.63608,1.9422,-2.6201,-2.93811,1.76908,1
-1.68477,1.44762,-1.14218,-0.80679,-0.03818,1.11329,-1.28853,-1.58032,-0.58271,0.68785,-1.61575,1.57854,1
-0.14523,-1.14901,0.79181,-2.26988,-1.71945,-0.49354,0.91724,1.76958,0.94531,1.15421,-0.5211,2.05762,0
-1.92222,-0.21693,-2.05373,1.39069,-0.59507,-1.65673,-0.89247,3.54662,2.09449,0.1046,-3.26867,2.05505,0
-1.12657,-0.67089,3.14908,1.54329,-1.28916,-0.32425,1.55422,2.78776,-0.99191,-0.61453,3.13606,-1.22549,0
-0.85963,-1.14366,0.56827,1.11029,-0.75683,-1.34421,0.54359,2.94386,0.83621,0.01611,0.09037,0.26188,0
1.30401,-1.89594,1.46233,2.25657,0.17883,-1.37068,1.86524,3.39142,0.77841,-0.8032,2.13093,-1.82601,0
-3.26056,-0.36349,0.82966,1.03981,-1.02945,-1.01388,-0.83733,0.92272,-0.60078,0.51129,0.18416,0.47566,0
-4.17742,-1.45308,1.87945,1.63373,-1.95651,-1.97278,-0.12842,3.38946,-0.1856,0.75577,0.74904,0.80282,0
4.79124,-0.88332,-4.06234,-2.00743,1.24612,-1.94084,-0.77366,-0.89718,3.70768,-0.61123,-4.21946,0.39001,1
-1.7587,1.87824,0.02277,1.35331,0.52815,2.42034,0.15097,0.28736,-1.43042,0.1499,0.38902,0.64368,1
-0.116,2.40254,-0.11369,-0.91139,-0.55609,1.67975,-0.40867,-1.03574,-0.84207,-0.91102,-0.49311,0.39388,1
0.00986,-0.43283,1.77371,-3.97691,-3.25464,-0.32086,1.05784,1.71088,0.7256,0.60589,-0.40045,2.40984,1
0.67875,-1.23009,0.32152,2.01111,-0.4823,-2.7611,0.13028,2.71723,1.39903,-1.68496,0.23001,-1.77748,0
2.52986,-1.98689,-0.25045,1.56724,0.61994,-1.91004,1.349,3.02599,2.05358,-0.84968,0.24996,-1.30515,0
-2.44303,0.51154,0.27039,0.91953,0.11061,1.66743,0.43846,1.24569,-0.90554,1.31046,0.22307,1.62561,1
-2.19297,1.36331,1.52702,-3.48963,-2.84885,1.20081,-0.23317,-0.52274,-1.06462,0.83294,-0.40897,2.60335,1
4.19486,-2.33963,-3.55628,-2.00665,0.61152,-4.05856,-1.3832,-0.92155,4.09663,-0.49552,-4.04687,-0.18039,1
-0.22782,-3.38719,1.40051,2.14191,-0.64543,-4.1624,0.29208,2.82233,1.313,-0.46458,1.39052,-2.01363,0
0.38475,-1.16896,1.76245,1.16653,-1.67067,-2.62975,0.672,3.20314,0.9379,-1.80424,1.1731,-1.66977,0
-0.86475,1.64048,-1.39018,-2.5203,-0.80019,0.5441,-1.79039,-2.52605,-0.10467,0.31596,-2.48316,1.78383,1
3.92784,-0.88445,-0.59899,0.76064,-0.27321,-1.91171,1.56414,4.08425,2.93438,-2.28842,-0.77525,-1.15524,0
1.11066,0.40021,1.11601,-3.18977,-2.7311,-2.14983,-1.16001,-1.68103,0.37466,-1.82712,-0.43788,-0.87872,1
0.36384,-1.27854,-4.48826,-0.44268,1.933,-3.67457,-4.32133,-5.19414,1.80028,0.43001,-4.24877,-0.64074,1
0.34415,0.40725,2.17238,-2.72492,-3.14811,-1.75091,-0.55359,-0.6899,-0.1719,-1.73896,0.57959,-0.85433,1
-0.27437,-2.77517,4.54289,0.31132,-4.1878,-4.91185,1.22859,4.90517,1.03512,-2.22022,2.85773,-2.31696,0
-5.90912,-0.14812,2.56957,-1.03721,-2.59403,-1.51726,-2.65559,-2.96265,-2.72498,1.2239,1.21166,0.31949,1
-1.75282,-1.5456,0.84865,0.69658,-0.13449,-2.94661,-2.18829,-3.02578,-0.94006,-0.03813,1.12471,-2.29619,0
-3.56542,-1.33084,-3.97013,3.26563,0.49811,-4.61832,-3.74297,1.51255,2.59855,0.14328,-4.83561,0.8517,0
0.24667,0.98857,-2.55266,-0.48905,0.79887,-1.08497,-2.77603,-3.63838,0.39104,-0.73104,-2.54033,-0.56041,1
1.63586,2.92706,2.16428,-1.48331,-2.47179,0.41914,0.06628,-0.55564,-1.02619,-3.69569,1.32646,-2.09814,1
1.61259,-0.23386,0.53389,-0.8299,-2.41951,-4.05135,-1.28673,0.49952,1.6169,-3.21957,-0.79801,-2.2506,1
-1.58993,-0.48517,-2.0601,-0.29809,-0.10603,-1.80384,-2.10017,-0.74774,1.1101,0.74335,-2.86285,1.29247,1
-2.02502,0.11315,-1.77799,1.93644,-0.35165,-2.12106,-1.73813,1.85684,1.33874,-0.6727,-2.56662,0.51742,0
-2.046,-1.10345,4.24073,1.86841,-1.49277,-0.53307,1.53038,2.36212,-1.82526,-0.35124,4.39147,-1.79159,0
-1.71063,-1.31203,0.49715,0.50996,-2.79715,-4.64446,-1.45018,2.88741,1.81804,-1.5173,-1.41732,-0.37778,0
1.10824,1.03016,0.54789,-1.36279,-1.68599,-1.04742,-0.57323,-0.35987,0.32783,-2.05208,-0.36018,-0.93306,1
-4.77828,-0.14576,-1.8009,4.82936,-0.37566,-2.48934,-1.63719,5.16429,1.47535,-0.34362,-2.73249,1.22043,0
0.5991,4.10494,1.94628,-1.54796,-1.74895,2.89855,0.32814,-1.33827,-2.2133,-2.61689,1.46468,-0.88155,1
-2.31456,0.2757,-1.04979,0.93708,-1.18344,-3.38663,-3.17045,-0.8095,0.57751,-1.45305,-2.10433,-0.85059,1
-5.39591,-0.1368,3.1505,-0.64538,-2.54358,-0.11498,-0.79937,-0.42983,-2.54116,1.55385,1.90434,1.14504,1
-3.18983,0.53922,-0.51528,2.90897,-0.93924,-2.48639,-2.10775,1.71638,0.29821,-1.51649,-1.26379,-0.70879,0
-3.01705,-0.87574,-2.08383,2.23509,-0.26432,-3.80616,-3.0191,0.65707,1.41203,-0.32364,-2.89393,0.01428,0
-3.59383,0.9465,1.21675,-1.02175,-1.42981,0.93777,-0.91683,-1.14794,-1.81878,1.16281,0.30353,1.52673,1
-8.65012,-1.41452,3.36536,0.84832,-1.9266,-1.27259,-2.34792,-2.09884,-3.70844,3.07367,2.54423,0.80797,1
-2.73207,0.25143,0.85663,0.69446,-0.43655,0.51773,-0.32156,0.16657,-1.2115,0.81847,0.65636,0.65114,0
-0.30862,1.42547,-1.89372,0.15626,-0.10432,-1.03092,-2.16896,-1.33431,0.56051,-1.37193,-2.37473,-0.27851,1
3.0699,-0.31541,-0.74447,-2.38001,-0.84749,-1.38612,0.01738,-0.15939,1.85667,-1.08896,-1.5009,-0.09903,1
2.35975,-2.16457,1.52546,1.92979,-0.31033,-2.29492,1.98689,3.97828,1.52001,-1.58282,1.91987,-2.30087,0
-3.62424,-1.81615,-0.6168,1.16438,-1.43517,-2.82465,-0.93407,3.69649,1.65487,1.24116,-2.18074,2.223,0
-1.25284,-2.44124,-3.02478,-0.214,0.1651,-4.64172,-3.27437,-1.44038,2.41457,0.95728,-3.88382,0.61449,1
2.13337,-0.80323,0.88004,3.18642,0.53705,-0.89898,1.98901,4.09547,1.02325,-2.0261,1.78276,-2.37987,0
4.35356,0.12461,0.80669,-1.38084,-3.47169,-2.48844,2.22951,6.71114,3.77821,-3.89443,-1.35741,-0.22543,1
-0.70187,-1.28141,-3.97796,0.14793,0.45609,-3.38083,-2.70893,0.0343,2.9439,0.57186,-4.91095,1.51866,0
-1.61648,-2.13155,-1.36767,-0.13501,-1.06344,-5.19327,-3.1993,-1.1156,1.75309,-0.1598,-2.54973,-0.50164,1
1.88948,1.50852,0.24433,-0.47493,-2.26472,-1.40986,0.13893,2.70626,1.5578,-3.37663,-1.12508,-0.82164,1
0.75573,-1.76298,0.01188,0.34842,-0.24567,-1.87051,0.47683,1.86208,1.42187,0.00465,-0.19216,-0.21399,0
1.9288,2.08809,-1.98548,-2.30291,0.04597,2.65515,0.78525,0.59698,1.08591,0.10891,-2.65064,2.71515,1
1.86397,-1.54707,-6.19105,0.11571,2.51766,-4.54647,-4.33993,-3.86719,3.54932,-0.18201,-5.96062,-0.54688,1
-1.49335,1.09651,0.29937,-0.52181,-0.84674,0.04951,-1.16652,-1.35816,-0.90126,-0.33258,-0.22586,0.07743,1
3.44213,4.72481,-4.2059,-0.41537,2.18176,3.7365,-0.67518,-2.03481,0.58238,-2.13518,-3.53229,0.54809,1
4.25742,0.07426,-0.88179,-2.43383,-0.65613,-1.68187,-0.27665,-1.12193,1.87807,-2.10703,-1.37162,-1.26664,1
-3.49095,-0.32277,4.06213,0.91087,-2.89199,-0.41582,1.15629,3.47374,-1.51775,-0.16052,2.96616,0.03152,0
4.0728,-1.1067,-3.79713,-0.9473,0.61912,-4.16524,-2.09527,-1.16294,3.79473,-1.95205,-4.17235,-1.25606,1
-1.04226,-2.20296,3.40352,1.62121,-1.52133,-2.07208,1.40819,3.11868,-0.34626,-0.41651,3.28072,-1.70158,0
-3.72374,-0.07321,-1.93647,2.45384,-1.42375,-2.52931,-1.42072,5.14174,2.26212,-0.23244,-3.77069,2.38024,0
