v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,target
0.72725,0.16738,0.03974,1.91082,1.72635,-0.49118,1.78169,-0.67289,0.01564,0.40242,-0.88266,0.89598,331.891808098968
-0.81497,0.06131,-1.90379,-1.14847,0.27675,0.24772,1.24455,0.44425,0.71968,-0.42298,2.743,-0.31661,-107.46222534554826
-0.66996,0.30453,1.23845,1.3326,1.30511,0.37765,-0.65898,0.54877,-0.27444,0.22863,0.98515,-1.86336,134.1248702503899
0.40243,0.78737,0.08032,-0.47017,-2.95189,1.3647,0.0856,-0.78272,-0.88489,0.70844,-0.47295,1.50678,-246.1851023211302
-1.14219,0.30137,-1.53664,1.18477,-0.53319,0.10419,-1.62622,0.21441,0.40489,0.37759,-1.44246,0.78946,-97.78929130697121
-0.72352,-1.95937,-0.54905,0.17318,-0.60319,1.12063,-1.44237,1.00084,-0.35095,0.37416,-1.29108,-0.21459,-122.63454228595508
2.15272,0.39579,-0.60865,-0.84905,-0.48376,1.18911,-0.77143,-1.52192,2.76297,-0.66921,-0.43549,1.18004,118.7583670284489
1.3364,-0.53212,-1.00816,-0.66033,-0.76211,0.8544,0.2131,0.59225,1.79446,0.64383,0.92117,-0.38638,34.22899850629108
-0.78262,-1.28586,-1.43256,-0.94077,1.54408,0.19367,0.20802,-0.13259,0.01199,0.60804,-0.93166,-1.44113,-8.382819937622807
-1.55057,-0.98145,-0.28466,0.60294,1.2461,0.90998,-1.62709,-0.64706,-1.83907,-0.31789,1.13043,0.04728,-2.2159721538512134
0.39442,-1.2517,1.33125,0.10704,-0.66534,-1.66358,0.85069,0.91065,-0.41605,-0.67389,-1.0049,-0.82351,-18.258841239399903
-0.84945,-0.20908,1.15394,1.09373,-0.48088,0.8477,0.19464,1.05028,0.14564,0.05059,-0.53164,0.58207,-63.02216496051452
0.35656,-0.69315,-0.83158,-1.33367,-0.73441,0.65124,0.4431,-1.01283,-1.09305,1.23053,-0.35226,0.71193,-111.07712301306171
-0.74022,-0.35061,-0.70342,-0.08192,-1.1304,-1.26474,-1.46635,0.43803,0.16679,-0.62273,0.52396,-1.96767,-172.40122482224257
-0.77519,-2.054,0.91163,-0.21572,1.1199,-2.20435,-0.39121,-0.94123,2.12955,-0.11677,-1.72805,1.04824,-5.913922104668801
-0.54025,-0.41633,0.52688,-0.54862,1.24062,-0.0732,-0.46342,-0.43798,0.36225,0.28215,0.53217,-0.57385,23.913147314274127
1.37719,-0.56038,0.18134,-0.03586,-0.05939,-0.11351,-0.69524,-0.73516,-0.87699,-0.44201,-0.7106,-0.42437,125.39480724433203
-0.20919,-0.13752,-1.4255,-0.64081,1.02442,0.35728,-0.97017,1.13168,0.86355,-0.5785,-0.07868,-1.24163,28.399782214972895
1.70552,-0.45151,-1.22212,-0.61233,-0.17497,0.5843,-0.55536,-0.20531,-0.4336,-1.78036,0.40859,1.52872,121.10190843653814
0.75575,-0.11703,0.01234,-0.73677,-1.63969,0.17499,0.2577,1.68494,-0.64826,0.60685,-0.84116,-0.02763,-116.57398980850857
-0.32817,1.65162,-0.38559,0.52819,2.2067,2.08692,0.95701,1.68957,-1.04703,1.28209,-0.5583,0.92272,186.17527803195415
0.48226,0.97676,-1.40007,-0.96601,1.19474,-0.41852,-0.79876,0.62578,-2.74384,0.09592,-0.1848,0.11495,91.46419750502663
1.56326,-0.83843,0.00278,0.58136,-0.59063,0.15208,-1.80121,0.84302,-0.48511,-0.02559,0.29177,0.06306,142.92210795966713
-1.2479,0.13311,-0.08218,-0.43095,0.30105,-0.83986,-0.20647,0.515,-0.30553,1.33269,1.18021,-1.90622,-116.00525931080617
-2.08418,-1.79645,-2.22658,0.1753,-1.24066,-0.72983,0.85955,-2.5344,-0.70968,-2.49767,-1.57674,-0.02211,-315.4021331087529
0.09585,1.21806,-0.97143,-1.09323,-0.49625,0.53097,-0.32121,-0.07866,0.40249,0.75855,0.1735,-0.30291,-98.22844394756763
0.28183,-1.13357,0.4988,0.98437,-1.93421,-2.41393,-3.09915,-0.25773,0.15636,-0.02116,-0.51878,0.18483,-82.41262040008387
-0.97312,-1.24117,-0.43766,-1.37227,0.3267,1.37326,-1.89402,-0.38118,-0.37796,0.18224,0.24913,-0.30525,-150.37591300767212
-0.12853,-0.42428,0.88013,0.23394,0.21355,2.14272,1.85254,0.52035,-2.20836,-1.21988,0.31834,-0.32076,22.441546909894498
1.52543,1.5017,-0.49777,0.78942,-1.01117,0.33881,-0.85655,2.60841,2.36517,-0.78639,-1.42799,-0.30282,103.16003983295346
0.49528,-0.44064,0.14201,0.17261,-1.08085,0.22529,-1.26001,1.14383,-0.72696,-1.47287,0.22669,1.14521,-31.37777944127108
-0.29785,0.11786,0.04607,0.29316,-1.09669,1.14193,-0.17815,-0.8002,-0.27232,1.47964,0.38661,0.83512,-103.55307994340883
-0.29211,1.52596,-0.39254,0.65313,-0.01794,0.5673,-2.69135,1.01139,-0.29543,-0.12694,0.279,0.94038,11.342869440404735
-1.19611,-0.09991,-1.44152,0.26679,0.60028,0.88048,-0.65565,-0.14552,-0.20649,-0.33127,0.12408,1.15609,-50.10305741629466
-0.48753,0.45281,1.40786,0.46006,0.47041,-0.44997,-0.9266,-1.07592,-0.14377,-0.25768,0.31292,0.03131,22.365550343874155
0.23953,-0.81707,0.76268,0.83955,0.66773,0.53221,-1.4803,1.98426,-0.30108,-1.58834,0.9291,0.14313,139.5071379168615
1.47189,0.01503,1.74992,1.6884,0.89487,0.0577,-0.23387,-0.17259,0.1557,0.28769,-0.08496,-0.37424,326.69544730501855
1.73892,1.8837,0.63344,-0.11069,-1.85535,2.7214,0.36281,0.42004,-2.13919,-0.93714,0.12965,0.60962,8.010316148843636
-0.44918,-0.75723,-0.07127,-1.39857,-0.59854,0.49026,0.83638,-0.16421,0.00557,0.12501,-0.50671,0.04218,-184.8905228883909
0.28025,-0.23962,-0.13001,-1.78271,1.15369,0.53614,-1.11511,0.88321,-0.72866,2.33471,0.84696,-0.66793,25.522892765136604
-0.13727,-0.92205,0.45844,-0.20863,1.21924,-0.66269,0.04664,0.46411,-0.90472,-0.17681,-0.84787,-1.58686,73.027665430297
1.07849,1.1759,0.62297,-1.8908,-0.64371,1.16571,-0.91121,1.47706,0.37075,-0.33549,-0.83609,-0.11048,-68.7228334266
-0.40516,-0.44331,0.87594,0.27396,-0.68469,1.69669,-0.8029,-0.13076,-1.71343,0.64508,-0.59947,-0.10767,-86.84146863236997
1.07721,0.1874,0.37087,0.30515,-0.82377,-0.14674,-0.73197,0.79627,0.87491,-1.31765,-1.54612,0.97028,44.20960467039061
-1.23155,0.75957,0.14776,0.37472,-1.28297,-1.25344,1.93714,-1.89853,-0.08328,-0.58961,-0.18211,-0.47025,-211.8267896135246
-0.49631,0.84807,-1.50221,1.52247,-0.75794,-1.37595,0.7412,1.15109,-0.28039,1.04582,-0.33298,-1.362,-24.411729806008278
-0.5706,0.07915,-1.51879,0.69412,0.30285,1.52382,-0.74879,0.06298,0.80997,0.62011,0.35741,0.67625,14.362946494536205
0.53087,0.97673,-0.6614,0.53343,1.04823,0.16383,-1.50248,1.42021,0.80935,0.02831,-1.02317,-0.47126,168.9995090179079
0.19468,0.08917,-0.90264,-1.29787,1.05411,-0.82079,0.73659,-0.99479,1.00618,-0.23508,2.0165,-0.56032,46.169052007856045
-1.22224,-0.59111,1.38352,0.53292,-1.4441,0.58442,0.50884,0.8672,1.08101,0.39017,-0.25067,-1.24918,-215.71038782465692
0.79928,-0.93299,-1.08807,0.98209,1.26224,-0.2719,0.9502,0.63218,-0.0015,0.1479,-0.07692,-1.23047,248.2708073427967
0.84145,1.84683,-0.04565,0.86385,0.62202,-0.32946,0.51051,-0.51333,0.55698,1.70578,0.54726,0.10203,194.5052445582836
0.15141,0.28937,1.29585,1.76681,-1.11054,1.13306,-0.47017,0.95761,0.38703,0.41489,1.37875,-1.25487,36.8098070418117
1.15236,-0.55635,0.74508,-0.97193,2.00498,0.80471,0.94128,-0.72871,-0.46507,0.09712,0.60895,-0.37675,233.68933774738176
-0.13232,-1.44958,-0.4809,-0.67385,1.30807,-1.54741,-0.24401,0.2816,0.66385,-0.25825,0.42932,0.69299,62.07823239440849
-0.70254,-1.96878,-1.7185,-1.53311,-0.83708,-0.89878,-0.08968,0.09504,-0.01924,0.16672,-0.9143,-1.09509,-241.84460282555784
0.18438,-0.34238,-1.60923,-0.44605,-1.13932,-0.2164,-1.45269,1.0643,-1.45894,-1.11345,1.03982,-0.66182,-99.29363005264908
2.97932,-0.59397,-1.84331,-0.15036,1.16012,-0.09831,1.1369,-0.83485,0.03609,2.69368,2.03726,-0.13869,403.3159506302505
-0.71847,-0.43358,-0.39402,-1.17542,-1.19497,0.22543,-0.51463,0.31005,1.90723,1.51704,0.03649,-2.20946,-245.89115336624067
1.67879,-0.93775,1.11344,-1.10748,0.69938,1.07935,0.17864,-0.46997,-1.09243,1.05811,0.07137,0.00503,161.49603766241592
0.68457,-1.15245,-1.1967,0.47939,1.67327,0.491,-0.59441,-0.49425,-0.57599,1.9018,0.35355,0.78184,244.9754301455909
-0.42623,0.89166,0.309,0.42046,-0.34772,0.44061,-2.53587,-0.34168,0.25719,-1.34887,-0.92031,-0.26267,-53.35397736786428
-0.1463,0.34926,-0.86194,1.59377,1.25253,1.04859,1.06479,0.42271,0.38889,-2.59872,0.33308,2.01537,193.2362287145569
-0.85198,-0.87647,-0.54039,-0.05628,0.16412,-1.89919,-1.42469,1.72615,0.15351,0.73379,0.82069,0.93011,-68.09112477430277
-1.34947,-0.00423,-0.36507,-0.16289,0.33204,-1.02045,-0.35385,0.60915,-1.09313,0.13481,1.16961,-0.25949,-107.3114096536286
-1.10628,0.69595,-0.43526,-0.11214,0.63639,0.40551,0.27305,-0.29961,-0.70925,1.17364,0.8193,0.90913,-56.182395739477464
-0.31307,0.08502,0.61514,-0.10422,-1.60618,0.09138,0.65194,-1.54266,-0.7656,-0.74211,-0.2305,-0.28273,-177.51012054723117
-0.42266,0.31977,2.59971,0.62972,0.11464,-1.16534,-0.00806,2.30606,0.21218,0.08624,-0.04589,0.48895,5.996611851233328
0.94933,0.07274,0.10407,-0.58925,1.28367,-0.05248,2.24234,-0.24117,-0.05046,0.93059,-0.02414,1.24681,169.8119295617447
-0.56832,-0.33419,0.1007,-0.00707,0.72014,-1.04796,0.8488,2.41489,0.12535,0.33516,-0.42876,1.575,2.2213939472167024
-1.71854,0.27831,0.12946,0.92856,-0.85008,-0.5438,0.08223,1.09894,0.09532,-1.29072,-0.96394,0.02104,-194.84444352586289
-0.28991,1.0602,-0.95593,1.18354,-1.35637,-0.52012,-0.82973,1.2557,2.01269,-0.11082,-0.79418,-0.65467,-79.33029101935585
-0.15937,0.51282,1.28386,-0.49653,2.07607,0.59669,-1.5655,0.66725,-0.08102,0.59919,-1.24597,0.63844,124.48488213018622
2.60061,-0.82747,0.04769,-0.85327,0.87251,-1.079,0.05117,-1.06586,-1.12787,0.64686,-0.49305,-0.86592,279.8381553470215
-0.83239,-0.62473,2.75646,0.24364,0.97102,-0.05111,0.73367,0.92225,0.64404,0.9986,0.3787,0.0659,18.611028623814583
-0.53929,-0.55722,0.1664,0.74703,0.5024,-0.458,0.18165,-0.11589,-0.86963,1.01539,0.09453,0.92922,36.11052055219678
0.37421,-1.70601,-0.29276,1.39667,1.7626,-0.75732,0.06364,1.03289,0.57198,1.29594,-1.8973,-1.66697,261.22358293478356
0.68983,2.28523,-0.71429,0.01358,1.05722,0.59414,-0.78594,-1.78022,0.75501,0.48252,2.01825,1.39015,175.73574103752375
1.08455,-0.18003,-1.03627,0.07559,1.81667,-0.4696,-0.05266,-0.25942,0.39848,-0.12678,1.39639,-0.6806,279.9726038138619
0.14629,0.81907,0.20066,1.7374,0.23236,0.45049,-1.3335,0.55258,-0.69057,0.80802,-0.38481,-0.40438,137.91615057449985
0.2084,-0.05331,-0.64441,-1.25236,-0.49602,0.62735,-1.38627,-1.21249,0.45599,0.71487,1.68608,1.04101,-85.79335534416579
-1.23046,-1.81678,1.1801,-0.24361,1.86506,0.26002,0.9813,0.7214,0.23358,-0.41884,-0.04583,1.31513,23.310513141472413
-0.49681,1.62344,0.58178,0.49403,-0.26672,0.85761,2.07343,0.92317,1.08804,-1.34328,-1.78712,0.61863,-54.97212660248567
0.84426,-0.28862,-0.31281,-0.10273,0.3254,0.92909,-0.38838,-0.09854,-1.32002,-0.75333,0.06853,0.12904,106.88606425184967
1.95723,0.91884,-0.13948,-0.28958,1.13161,-0.10397,-0.44677,0.05631,0.24282,-2.14016,0.59436,-2.42833,280.0396632614902
0.02421,0.78448,-0.44744,-1.36865,-0.57433,-0.27773,0.54436,-0.74701,0.58708,-0.43222,-0.4799,0.93474,-133.63410091361408
1.20686,0.08396,-0.24224,-0.40379,2.26777,0.07967,-0.61096,-0.16766,-0.22998,0.24479,1.07581,0.18922,299.57376587652357
-0.39856,-0.17239,-1.44115,2.33966,0.86145,1.65071,0.6787,0.892,1.05302,-0.89806,-0.90629,-0.50471,170.82479494199356
-0.83982,-0.66388,0.8198,0.54033,0.22745,-0.38315,-0.50641,0.60252,0.14017,0.10149,-0.39455,-1.41794,-33.779769568136736
1.37704,1.3366,-0.56687,0.10948,0.26128,-1.04184,0.41811,-2.29117,1.16216,-0.95915,0.88712,0.03327,173.32998758990718
0.50273,-0.61125,0.365,-0.95088,0.83505,0.86436,-0.08423,-0.85427,-0.9306,0.73646,0.31905,-1.12124,66.92052051718866
-1.69575,1.49452,0.11966,0.15444,1.04136,-0.59138,0.14964,1.46147,0.34749,0.92136,-0.62006,-0.23045,-73.99224743833153
-1.93218,0.37663,0.65187,0.63968,-0.11152,-0.05082,0.25002,-1.36576,1.3224,0.33447,0.34448,-0.55377,-160.90116231208336
-0.65643,0.79892,0.84878,0.15225,0.14536,-0.45512,0.72783,-0.15271,-1.51804,1.62719,-0.79404,0.45739,-48.977203738754056
0.0107,0.72737,-0.61746,-0.97653,0.7723,0.11614,-1.03307,0.10503,-0.6162,-1.63137,2.39132,-0.60843,25.59650990672734
0.22501,1.55614,0.12926,-0.36879,-0.81562,0.0212,0.16154,-1.00443,1.29302,-0.01885,0.22107,-0.72665,-68.56833601717368
0.40451,1.27603,0.73718,-0.91935,-0.33173,2.74795,-0.98957,0.13058,0.04474,-0.70203,-0.40522,-0.42652,-46.828317406195524
0.52952,0.89798,0.63376,0.57005,0.20993,0.73789,1.71804,1.33738,-1.31363,0.1681,2.16026,-0.11123,121.37269531873118
-0.63221,0.01983,0.36633,-1.98046,-0.36423,0.31438,-1.33486,2.341,1.63686,-0.61418,0.50782,0.69096,-211.12889877875065
-0.68295,-0.45467,1.79107,0.32678,0.90128,-1.00785,-0.54116,-0.26209,0.13248,-1.79379,0.15943,0.54946,31.13044206011605
-1.90227,-1.18651,0.12143,0.89882,1.26494,0.02119,-0.29374,-0.47241,1.0488,-2.18559,-0.64259,0.87979,-30.439844865042048
-0.89802,1.1685,1.54817,1.80001,-0.9085,-0.30817,-1.09703,2.28169,1.64754,-0.89159,-0.39708,-2.2045,-61.05191852300694
-1.20731,0.83743,2.86704,0.84445,0.31869,-1.12678,-1.28348,0.44399,-0.65352,-0.20721,0.88698,-0.03945,-35.04208019323456
-0.36105,-0.71001,0.74601,1.69968,0.15811,1.61416,1.85614,0.27542,-1.66539,-0.49632,-0.96059,0.09291,74.5104392639229
1.40793,-2.90443,0.9875,1.69375,-1.79846,1.10765,-0.37353,0.32277,-0.50834,1.01425,-0.73784,0.28936,83.44338887495908
2.59791,-0.20367,0.65259,-0.5425,0.97568,-1.00955,1.64817,0.29316,-0.45327,0.91112,-2.00319,0.57316,296.6387602727485
-1.1369,-0.64931,0.50295,0.52784,-1.695,-0.87517,-0.64854,-0.11472,-0.82937,0.7506,1.40912,0.28979,-217.19440295921953
0.52681,-0.72264,0.94605,-0.41797,1.50067,-1.148,-1.36825,0.78463,1.15805,-1.0307,-0.27275,-2.86652,155.15003146855858
-0.10669,-0.29602,-0.45919,0.70312,-0.15032,-0.40884,-0.63506,0.91386,1.74619,0.26588,-0.61882,1.861,14.916289274902722
-0.73112,-0.15987,-1.30042,-1.17021,0.53888,0.915,-1.04894,-2.01454,0.81239,-0.56612,0.36971,-1.2632,-94.73061191351619
-0.4916,-0.13311,0.62125,-1.41608,0.66656,1.77082,0.10347,-0.72445,-1.68537,1.73927,-1.12926,0.50886,-85.39458509920831
-0.20844,1.79906,-0.55974,0.34988,2.66772,1.01375,-0.18929,1.3894,-0.44518,-0.71615,1.75174,-0.26543,243.5123606163917
0.13077,-1.75715,0.28997,0.12322,0.13418,-0.88446,-0.46639,0.01579,0.4454,-0.19371,-0.85694,-1.06093,26.429375963053563
-3.0233,-0.78584,-0.9262,1.41952,0.83397,-0.71364,0.91724,-1.02368,0.98022,-0.15633,-0.10866,-0.3238,-143.88596503273777
-0.73026,0.6418,-1.48959,-1.65302,-0.23559,-0.20707,0.0796,0.1575,-0.16933,-0.7003,0.88933,1.5259,-187.0519813128649
-0.52928,0.91739,0.45918,-0.23771,1.14232,0.29954,0.4174,-1.14274,0.1895,-0.71875,1.14002,1.18451,39.890949790954856
-0.61405,-1.77837,-0.83907,2.98546,-1.04993,0.39555,0.80841,-0.32512,0.34941,-0.22572,1.65008,0.84688,41.80030816427493
0.79071,-0.62265,0.41308,1.42247,-0.09003,-0.0121,-1.34596,-0.05844,-0.11018,-0.23929,1.14437,-0.34242,166.2827558651689
1.12002,1.30339,-0.12994,0.88902,1.15153,1.44573,0.85567,-1.48748,0.43656,-1.2107,0.99868,0.77795,272.8100326070771
-0.87824,0.35664,-0.32841,-1.35349,-0.56916,-0.34894,-1.21339,0.0581,0.65673,1.9779,1.3737,-1.61981,-209.09318657568878
0.52899,-0.47451,1.13285,2.57737,-0.70988,0.50032,-0.97183,-0.26472,-1.83377,-2.99197,-0.42427,0.59313,145.65297937816217
-0.28252,0.18938,0.85438,0.12354,-2.04666,1.10069,-0.59363,0.27238,-1.23046,0.12483,0.16033,-1.7664,-196.085800046471
-0.05822,-0.95503,1.66674,0.38733,-1.82505,0.08129,-0.68899,1.08489,-0.67825,0.4964,-0.3887,0.92578,-142.3195969275114
-0.45127,0.35858,0.40842,-0.04728,1.05306,-0.15928,0.7422,-0.20368,0.89838,-0.97143,0.70991,0.24719,48.358276033806725
1.54287,-0.77515,0.63501,-0.20028,0.52578,0.31152,-0.69091,0.85053,-0.02505,-0.31254,-2.15899,0.93728,172.0656724017332
1.40431,0.72077,1.7114,-1.37919,1.02037,0.09918,1.09439,-1.09214,0.43402,0.33647,-0.21588,-0.03136,143.19328457740303
1.20024,-1.5142,0.43704,-0.70796,-0.17893,-0.27071,1.35717,0.20425,-0.20902,1.42034,0.89005,0.17132,67.95600167095483
0.70602,0.34226,-0.0752,1.15253,1.22014,1.07813,-0.81287,-0.07566,0.60516,-0.32386,0.65856,-1.84513,250.89979909845908
0.75983,-0.21392,-1.81581,0.30061,0.76315,-0.12842,1.88806,-0.54957,0.93977,-0.22469,0.56927,1.47188,164.4605425788864
0.32908,0.68339,1.16873,-0.79673,-1.08119,0.73924,1.45091,-0.38066,-0.52442,-3.6279,-0.88284,-1.97913,-114.93443137292289
1.17255,1.16527,-0.53314,-0.11782,0.47505,-0.21497,0.46596,0.38432,1.36852,0.07208,0.67279,-1.55664,156.16357426696834
2.53889,-2.28243,0.65425,1.06402,-2.012,1.68379,0.84551,1.19021,-0.64011,0.18345,0.29832,0.18815,146.96459970269655
0.67774,-1.21008,0.54919,0.04643,-0.45465,1.0775,-0.46671,0.89133,0.01691,0.91015,-0.9744,-0.50572,24.654284243811194
1.11208,-0.91535,0.80906,-0.35323,1.02893,0.61004,-0.19177,2.72526,1.11717,-0.91859,-0.74394,0.58969,173.43652081858636
0.89132,0.95036,1.06792,-0.29656,-0.19969,0.3049,-0.23572,1.0193,-1.33632,2.41159,0.31386,0.39521,56.34880055275181
-1.29127,-0.76996,-0.8146,0.4801,-0.81439,0.1486,0.06671,0.41189,1.64613,1.12072,-2.26231,0.65497,-185.6573508884312
0.32929,-0.18472,0.63219,1.14499,-0.91432,0.77729,-1.2136,-0.78168,-1.48341,0.77663,0.80301,-0.33021,29.66989671995197
-1.95525,-0.04374,-0.81203,0.29675,-0.11914,-1.0077,-0.92004,0.71737,-0.46721,0.78782,-0.4187,-0.06039,-190.0499276438403
-0.42742,0.47964,0.25481,2.2353,-0.55961,1.02853,0.42924,0.46572,-0.8929,-0.18208,0.77487,0.99022,51.0511105837055
0.34015,0.16369,-0.84239,0.39527,0.98056,2.04444,0.65453,-0.61031,0.65443,-1.05427,-0.90599,0.32067,136.56891117268233
-0.17852,-0.22673,1.15956,-0.654,0.87725,0.57889,-0.72966,-1.04034,0.71034,0.6517,1.52978,1.38917,29.268653336906763
0.08087,-0.74159,1.19611,-0.11679,-0.38911,-0.54092,1.08292,0.0506,-0.8066,1.22565,0.348,0.82716,-29.854248711385452
0.83162,0.20163,-1.5155,0.32801,1.64717,-1.0444,-0.4827,0.26743,-0.15722,0.5778,0.18583,-1.91185,246.91157686202152
-0.58271,-1.05619,0.49082,-0.22993,-0.22824,-1.47665,-0.58236,-0.2863,-0.69282,-0.13138,-2.53115,0.58971,-109.45774255352771
0.38223,1.17762,1.011,-0.28155,-0.57852,0.21234,-0.71508,-0.105,1.46761,0.27182,-0.39193,-0.69365,-31.383557770271956
0.53986,-0.16556,0.2885,0.03369,0.88764,0.83653,0.90777,-0.07336,-1.26429,0.68415,-0.52969,1.11177,129.11675450225533
-1.40023,-1.56601,-0.69635,-0.41696,-0.04968,0.90283,-0.97971,-0.88375,-0.70829,-0.14423,-0.61848,-0.08317,-173.54834396871055
1.32156,-0.46913,1.12434,0.03202,-0.70927,0.54838,-0.51091,-1.03755,-0.00215,0.63246,0.79772,-0.12137,78.6831417833401
-0.74272,0.69495,0.39691,-0.66925,1.82376,-0.06312,0.94619,2.8592,-0.06978,-1.37658,-1.95365,1.10754,28.905942945815777
0.643,1.40985,-0.60832,-2.02797,0.96053,0.2596,0.07454,-1.67746,-1.3514,-0.59204,1.27401,-0.60483,33.1602900233035
0.83746,0.58712,0.455,-0.33895,-0.8324,-1.26028,0.13156,0.47652,-0.0446,-0.55937,1.25826,0.14132,0.5147779955591845
1.45483,-0.50211,1.11198,-0.35945,-0.59984,0.93194,0.08856,-1.27357,0.28592,-0.4432,0.79903,0.70981,77.5378444878903
0.93611,-0.88102,-2.03373,0.29197,-2.95982,-1.12283,-1.56017,1.38306,-0.70013,-1.32177,2.33321,0.08711,-127.32439000829719
0.57617,0.89608,0.69986,3.59251,-0.962,-1.49828,0.32157,-0.43318,-0.58118,1.27044,2.25621,-1.61678,209.5885044503984
0.78363,-0.28922,1.65468,-0.07999,-1.32616,1.64705,-0.11384,-1.6356,0.23895,-0.65417,-0.53129,1.1003,-44.82321998555695
-0.80526,0.42892,0.67772,0.36104,-2.12925,-0.36189,0.25662,-0.04712,0.07787,-2.59154,-0.03464,1.1501,-242.15371606963475
-0.99,-1.36895,-0.80453,-0.99481,0.07626,-0.25443,-0.88415,-1.70226,-1.58631,-0.21589,-0.05267,-0.78138,-152.86394091717264
-1.45984,-2.53052,-0.38168,0.1743,1.12948,-0.78242,0.61288,1.17002,0.476,-0.59831,-1.22271,-0.68674,-46.10875311655713
-1.08288,1.74345,1.07568,0.08259,0.14436,0.26818,-1.07426,0.84431,0.16144,-0.36224,0.13271,0.1531,-89.41608686244473
0.25655,-0.86609,-1.6501,-0.59742,-2.0078,1.20339,1.33248,1.36338,0.17834,1.15845,1.19198,-0.11098,-175.13194169673451
1.02104,-1.38131,0.30392,0.86201,0.35791,0.01209,-1.4879,0.13658,-0.70067,-0.67927,0.32999,-0.22366,187.9662313275784
0.22383,0.23986,-0.89776,0.68611,0.65229,0.67181,0.78886,-0.13423,-0.14399,0.80284,-0.34235,0.21489,118.37167759925362
2.28994,0.00699,-0.34599,-0.65691,0.3251,1.70176,0.27646,-0.1413,-0.20469,-0.86983,2.45948,-0.90218,234.46526524495815
-1.08865,0.22421,1.00152,0.53797,0.11317,0.22806,0.19017,1.64988,-0.01803,0.20402,0.13299,-0.11844,-64.93528170034271
1.77658,0.89352,0.75497,-0.06046,-0.14344,-1.38896,-0.81269,-0.31991,0.60036,0.83391,0.5489,0.32161,165.58747050005698
0.7292,1.46885,0.57432,-1.4225,-0.10478,1.76536,1.30571,-0.24715,-0.3428,0.33736,-1.41127,-1.42638,-32.586319507242585
-0.67998,-0.2975,1.04345,0.68184,-0.73464,1.61777,0.84972,1.53264,0.88546,-0.02318,-0.56391,0.38105,-93.48109367348486
1.23032,0.06478,-0.631,0.50195,0.65246,-0.80242,-0.70295,0.74848,-0.16774,-1.3775,0.12082,-0.47119,210.8681284942121
-1.86345,-1.2956,0.36285,1.06701,-0.37161,-1.88855,0.75877,0.85903,-1.08192,-0.75798,0.45944,-0.713,-149.42194841219543
-0.20982,-0.2207,-0.15319,-0.34476,-1.01106,-0.4833,0.49576,-1.72236,-0.39997,0.21486,1.12594,0.02009,-120.82289909428877
-1.02178,-0.54089,1.31385,0.96341,-0.30906,1.04232,1.78722,0.8895,-1.70074,0.27855,1.69483,0.30357,-57.61124567851139
-0.40365,-2.01238,0.9033,0.06081,0.18181,-0.66398,-1.58286,-0.10611,0.19646,1.36894,-1.03673,1.59827,-27.96448344452129
1.55962,-0.50646,-1.5781,0.48771,-0.62509,-0.12822,-0.95932,-0.14932,-0.59339,0.87339,0.01772,0.2135,131.79434041927627
0.141,-0.46888,0.94192,0.41423,0.76165,-0.2886,-0.88776,0.07662,1.36937,1.80617,-0.00487,-0.7009,105.43189740671961
-0.82636,0.14153,1.01556,-0.48516,-0.75982,0.27376,-0.636,-0.20157,1.29152,0.17503,0.76105,0.1761,-171.87393583566126
-1.41399,-1.55335,-0.75807,-1.96524,-0.17086,-0.0632,-0.80171,0.42125,-0.73444,1.54371,0.17841,0.44573,-273.92818144048107
-0.34391,-0.23132,-0.8057,0.71348,0.64016,2.51172,-0.38958,-0.18361,-0.41177,-1.57932,0.39607,0.44509,67.46606832059304
1.53002,-0.38918,0.58335,0.85471,-0.23769,1.1574,-0.49037,0.15278,0.08745,-0.91668,-0.89276,0.52862,178.22968925584215
0.48267,0.53312,1.0761,0.4654,1.62157,0.74986,-1.12493,0.45632,-0.44323,-0.38284,0.61487,-1.44257,221.17299466490743
-1.23265,0.13015,0.5765,-0.2032,-1.40213,-0.46791,1.11678,-0.77391,1.20994,-0.91738,0.44229,-0.18683,-253.0372361075095
0.00804,-0.22429,0.51585,-0.90403,-1.19643,-1.89965,0.90487,0.30613,0.78899,-0.68866,-0.00813,-0.49572,-157.29129821268094
-0.1517,-1.24587,1.53931,0.07841,-0.37106,0.45072,0.29639,2.1874,0.71303,-0.21915,1.58488,0.69823,-30.858564847682988
-0.29973,-0.49551,-0.63753,-0.12921,-0.54651,0.60294,0.02931,0.7071,0.99735,0.55863,-1.19971,-0.93194,-93.05774239783919
0.38332,-0.383,0.3892,0.24105,-0.67808,0.12284,-0.12729,-1.12966,0.52823,-0.08689,1.16362,0.64624,3.0646959265233935
-0.50572,1.19705,-1.53713,0.25271,-1.31817,-0.24436,0.34359,-0.46297,-0.29339,0.55186,0.37724,-0.47057,-145.95476240874208
-0.5264,0.25922,-0.12882,0.66681,0.65096,0.36274,0.61283,3.14308,0.3559,1.47767,2.90181,-1.40203,65.24489332186918
1.20572,-1.1929,-1.51796,-0.69786,-0.20828,0.87011,0.46404,-1.28765,-0.23906,-0.6498,0.29147,0.17207,62.27981714098053
-0.7046,-0.58144,0.47791,-0.28219,1.73178,1.40639,0.21771,0.66251,-0.52636,-2.07996,-0.99276,2.58661,55.224502860724
